profession,platform,usage_score
0,sleep_quality_month,2
0,sleep_quality_month,2
0,sleep_quality_month,1
12,sleep_quality_month,3
0,sleep_quality_month,2
8,sleep_quality_month,3
0,sleep_quality_month,4
0,sleep_quality_month,4
0,sleep_quality_month,1
0,sleep_quality_month,5
0,sleep_quality_month,4
0,sleep_quality_month,3
0,sleep_quality_month,4
7,sleep_quality_month,3
0,sleep_quality_month,3
7,sleep_quality_month,3
0,sleep_quality_month,5
0,sleep_quality_month,1
0,sleep_quality_month,4
0,sleep_quality_month,3
0,sleep_quality_month,3
0,sleep_quality_month,1
0,sleep_quality_month,4
0,sleep_quality_month,4
0,sleep_quality_month,3
0,sleep_quality_month,4
6,sleep_quality_month,4
0,sleep_quality_month,3
0,sleep_quality_month,2
0,sleep_quality_month,2
0,sleep_quality_month,3
0,sleep_quality_month,4
7,sleep_quality_month,4
0,sleep_quality_month,3
0,sleep_quality_month,3
0,sleep_quality_month,1
0,sleep_quality_month,5
0,sleep_quality_month,5
0,sleep_quality_month,4
0,sleep_quality_month,4
7,sleep_quality_month,4
0,sleep_quality_month,5
0,sleep_quality_month,3
7,sleep_quality_month,3
0,sleep_quality_month,1
0,sleep_quality_month,3
0,sleep_quality_month,5
0,sleep_quality_month,5
6,sleep_quality_month,2
0,sleep_quality_month,1
0,sleep_quality_month,2
0,sleep_quality_month,2
0,sleep_quality_month,4
0,sleep_quality_month,4
0,sleep_quality_month,3
0,sleep_quality_month,5
0,sleep_quality_month,2
0,sleep_quality_month,3
7,sleep_quality_month,5
0,sleep_quality_month,1
0,sleep_quality_month,5
0,sleep_quality_month,4
0,sleep_quality_month,4
3,sleep_quality_month,3
0,sleep_quality_month,5
0,sleep_quality_month,5
0,sleep_quality_month,5
0,sleep_quality_month,2
7,sleep_quality_month,4
0,sleep_quality_month,5
0,sleep_quality_month,5
0,sleep_quality_month,5
0,sleep_quality_month,2
0,sleep_quality_month,3
7,sleep_quality_month,4
0,sleep_quality_month,1
0,sleep_quality_month,5
0,sleep_quality_month,5
7,sleep_quality_month,4
0,sleep_quality_month,1
7,sleep_quality_month,1
7,sleep_quality_month,4
0,sleep_quality_month,3
7,sleep_quality_month,3
0,sleep_quality_month,4
7,sleep_quality_month,4
7,sleep_quality_month,5
0,sleep_quality_month,3
0,sleep_quality_month,3
0,sleep_quality_month,5
7,sleep_quality_month,3
0,sleep_quality_month,3
0,sleep_quality_month,1
0,sleep_quality_month,1
0,sleep_quality_month,5
0,sleep_quality_month,5
0,sleep_quality_month,5
0,sleep_quality_month,2
0,sleep_quality_month,4
0,sleep_quality_month,1
0,sleep_quality_month,3
0,sleep_quality_month,4
0,sleep_quality_month,3
0,sleep_quality_month,4
0,sleep_quality_month,4
0,sleep_quality_month,2
0,sleep_quality_month,3
0,sleep_quality_month,5
6,sleep_quality_month,2
0,sleep_quality_month,3
10,sleep_quality_month,5
0,sleep_quality_month,2
0,sleep_quality_month,2
6,sleep_quality_month,2
0,sleep_quality_month,3
0,sleep_quality_month,4
0,sleep_quality_month,2
0,sleep_quality_month,4
0,sleep_quality_month,3
0,sleep_quality_month,3
0,sleep_quality_month,4
0,sleep_quality_month,5
0,sleep_quality_month,3
0,sleep_quality_month,4
0,sleep_quality_month,3
0,sleep_quality_month,4
0,sleep_quality_month,3
0,sleep_quality_month,3
0,sleep_quality_month,3
8,sleep_quality_month,3
0,sleep_quality_month,4
0,sleep_quality_month,4
8,sleep_quality_month,4
0,sleep_quality_month,3
0,sleep_quality_month,2
7,sleep_quality_month,1
0,sleep_quality_month,3
0,sleep_quality_month,2
0,sleep_quality_month,4
1,sleep_quality_month,4
0,sleep_quality_month,4
0,sleep_quality_month,1
0,sleep_quality_month,5
0,sleep_quality_month,2
0,sleep_quality_month,3
0,sleep_quality_month,1
0,sleep_quality_month,3
0,sleep_quality_month,2
0,sleep_quality_month,3
0,sleep_quality_month,2
0,sleep_quality_month,5
6,sleep_quality_month,3
0,sleep_quality_month,2
0,sleep_quality_month,4
0,sleep_quality_month,5
0,sleep_quality_month,4
0,sleep_quality_month,3
0,sleep_quality_month,2
0,sleep_quality_month,4
0,sleep_quality_month,3
0,sleep_quality_month,3
0,sleep_quality_month,4
0,sleep_quality_month,4
0,sleep_quality_month,4
0,sleep_quality_month,4
0,sleep_quality_month,1
0,sleep_quality_month,3
0,sleep_quality_month,1
0,sleep_quality_month,4
0,sleep_quality_month,4
0,sleep_quality_month,4
0,sleep_quality_month,4
0,sleep_quality_month,4
0,sleep_quality_month,3
0,sleep_quality_month,3
0,sleep_quality_month,4
0,sleep_quality_month,5
0,sleep_quality_month,4
0,sleep_quality_month,3
0,sleep_quality_month,3
0,sleep_quality_month,5
0,sleep_quality_month,4
0,sleep_quality_month,3
0,sleep_quality_month,2
0,sleep_quality_month,3
0,sleep_quality_month,3
0,sleep_quality_month,3
0,sleep_quality_month,3
0,sleep_quality_month,1
0,sleep_quality_month,4
0,sleep_quality_month,2
0,sleep_quality_month,1
0,sleep_quality_month,3
0,sleep_quality_month,3
0,sleep_quality_month,3
0,sleep_quality_month,2
0,sleep_quality_month,4
0,sleep_quality_month,5
0,sleep_quality_month,3
0,sleep_quality_month,4
0,sleep_quality_month,4
0,sleep_quality_month,3
0,sleep_quality_month,4
0,sleep_quality_month,4
0,sleep_quality_month,1
0,sleep_quality_month,3
0,sleep_quality_month,3
0,sleep_quality_month,3
0,sleep_quality_month,2
0,sleep_quality_month,3
0,sleep_quality_month,2
0,sleep_quality_month,3
0,sleep_quality_month,4
0,sleep_quality_month,3
0,sleep_quality_month,3
0,sleep_quality_month,2
6,sleep_quality_month,4
0,sleep_quality_month,4
0,sleep_quality_month,5
0,sleep_quality_month,3
0,sleep_quality_month,3
0,sleep_quality_month,2
0,sleep_quality_month,5
0,sleep_quality_month,5
0,sleep_quality_month,1
0,sleep_quality_month,1
0,sleep_quality_month,2
0,sleep_quality_month,4
0,sleep_quality_month,4
0,sleep_quality_month,5
0,sleep_quality_month,5
0,sleep_quality_month,4
0,sleep_quality_month,1
0,sleep_quality_month,1
0,sleep_quality_month,3
0,sleep_quality_month,2
0,sleep_quality_month,3
0,sleep_quality_month,2
0,sleep_quality_month,2
0,sleep_quality_month,2
0,sleep_quality_month,2
0,sleep_quality_month,2
0,sleep_quality_month,2
0,sleep_quality_month,2
0,sleep_quality_month,5
0,sleep_quality_month,4
1,sleep_quality_month,2
0,sleep_quality_month,4
0,sleep_quality_month,2
0,sleep_quality_month,1
0,sleep_quality_month,4
0,sleep_quality_month,4
0,sleep_quality_month,4
0,sleep_quality_month,4
0,sleep_quality_month,4
0,sleep_quality_month,3
0,sleep_quality_month,4
0,sleep_quality_month,3
0,sleep_quality_month,4
0,sleep_quality_month,5
0,sleep_quality_month,4
0,sleep_quality_month,3
0,sleep_quality_month,4
0,sleep_quality_month,2
0,sleep_quality_month,3
0,sleep_quality_month,5
0,sleep_quality_month,4
0,sleep_quality_month,2
0,sleep_quality_month,4
0,sleep_quality_month,4
0,sleep_quality_month,1
0,sleep_quality_month,4
0,sleep_quality_month,5
0,sleep_quality_month,2
0,sleep_quality_month,4
0,sleep_quality_month,3
0,sleep_quality_month,3
0,sleep_quality_month,4
0,sleep_quality_month,4
0,sleep_quality_month,2
0,sleep_quality_month,3
0,sleep_quality_month,3
0,sleep_quality_month,4
0,sleep_quality_month,3
0,sleep_quality_month,3
8,sleep_quality_month,3
0,sleep_quality_month,3
0,sleep_quality_month,3
0,sleep_quality_month,3
0,sleep_quality_month,3
0,sleep_quality_month,3
0,sleep_quality_month,4
0,sleep_quality_month,4
0,sleep_quality_month,2
0,sleep_quality_month,3
0,sleep_quality_month,2
0,sleep_quality_month,5
0,sleep_quality_month,3
0,sleep_quality_month,4
0,sleep_quality_month,2
0,sleep_quality_month,5
0,sleep_quality_month,4
0,sleep_quality_month,4
0,sleep_quality_month,2
0,sleep_quality_month,3
0,sleep_quality_month,3
0,sleep_quality_month,4
0,sleep_quality_month,4
0,sleep_quality_month,3
0,sleep_quality_month,2
6,sleep_quality_month,4
0,sleep_quality_month,3
0,sleep_quality_month,1
0,sleep_quality_month,4
0,sleep_quality_month,3
0,sleep_quality_month,2
0,sleep_quality_month,3
0,sleep_quality_month,5
6,sleep_quality_month,2
6,sleep_quality_month,3
0,sleep_quality_month,3
0,sleep_quality_month,3
0,sleep_quality_month,5
0,sleep_quality_month,3
0,sleep_quality_month,1
0,sleep_quality_month,3
0,sleep_quality_month,1
0,sleep_quality_month,4
0,sleep_quality_month,2
0,sleep_quality_month,3
0,sleep_quality_month,3
0,sleep_quality_month,2
0,sleep_quality_month,5
0,sleep_quality_month,2
0,sleep_quality_month,4
0,sleep_quality_month,3
0,sleep_quality_month,4
0,sleep_quality_month,2
0,sleep_quality_month,4
0,sleep_quality_month,2
0,sleep_quality_month,4
0,sleep_quality_month,4
0,sleep_quality_month,4
0,sleep_quality_month,4
0,sleep_quality_month,3
0,sleep_quality_month,3
0,sleep_quality_month,4
0,sleep_quality_month,4
0,sleep_quality_month,4
0,sleep_quality_month,3
0,sleep_quality_month,4
0,sleep_quality_month,4
0,sleep_quality_month,3
0,sleep_quality_month,5
0,sleep_quality_month,2
0,sleep_quality_month,4
0,sleep_quality_month,3
0,sleep_quality_month,4
0,sleep_quality_month,4
0,sleep_quality_month,4
0,sleep_quality_month,3
0,sleep_quality_month,3
0,sleep_quality_month,3
0,sleep_quality_month,4
0,sleep_quality_month,4
0,sleep_quality_month,5
0,sleep_quality_month,3
0,sleep_quality_month,4
0,sleep_quality_month,4
0,sleep_quality_month,4
0,sleep_quality_month,3
0,sleep_quality_month,2
0,sleep_quality_month,4
0,sleep_quality_month,2
0,sleep_quality_month,5
0,sleep_quality_month,4
0,sleep_quality_month,2
1,sleep_quality_month,3
0,sleep_quality_month,3
0,sleep_quality_month,1
0,sleep_quality_month,4
0,sleep_quality_month,4
0,sleep_quality_month,4
0,sleep_quality_month,4
0,sleep_quality_month,4
0,sleep_quality_month,4
0,sleep_quality_month,3
0,sleep_quality_month,2
0,sleep_quality_month,3
9,sleep_quality_month,3
8,sleep_quality_month,4
0,sleep_quality_month,2
6,sleep_quality_month,4
0,sleep_quality_month,5
8,sleep_quality_month,4
0,sleep_quality_month,3
7,sleep_quality_month,3
0,sleep_quality_month,1
0,sleep_quality_month,5
0,sleep_quality_month,2
0,sleep_quality_month,5
0,sleep_quality_month,4
0,sleep_quality_month,1
0,sleep_quality_month,4
0,sleep_quality_month,2
0,sleep_quality_month,3
0,sleep_quality_month,3
4,sleep_quality_month,3
0,sleep_quality_month,5
0,sleep_quality_month,3
0,sleep_quality_month,3
0,sleep_quality_month,3
0,sleep_quality_month,4
0,sleep_quality_month,4
5,sleep_quality_month,4
0,sleep_quality_month,2
0,sleep_quality_month,4
2,sleep_quality_month,5
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
11,social_media_before_bed,1
6,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
7,social_media_before_bed,0
7,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,1
1,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,0
0,social_media_before_bed,1
0,social_media_before_bed,0
7,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,0
0,social_media_before_bed,0
0,social_media_before_bed,0
0,social_media_before_bed,0
0,social_media_before_bed,0
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,0
0,social_media_before_bed,1
7,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,0
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,1
0,social_media_before_bed,1
12,social_media_before_bed,1
0,social_media_before_bed,1
8,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,0
0,social_media_before_bed,0
0,social_media_before_bed,0
0,social_media_before_bed,0
0,social_media_before_bed,1
0,social_media_before_bed,1
7,social_media_before_bed,1
0,social_media_before_bed,0
7,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,0
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,1
0,social_media_before_bed,1
6,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,1
0,social_media_before_bed,0
7,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,0
0,social_media_before_bed,0
0,social_media_before_bed,1
0,social_media_before_bed,1
7,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
7,social_media_before_bed,0
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,0
6,social_media_before_bed,0
0,social_media_before_bed,0
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
7,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,1
0,social_media_before_bed,1
3,social_media_before_bed,0
0,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,0
0,social_media_before_bed,0
7,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
7,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,1
0,social_media_before_bed,0
7,social_media_before_bed,1
0,social_media_before_bed,1
7,social_media_before_bed,0
7,social_media_before_bed,1
0,social_media_before_bed,0
7,social_media_before_bed,1
0,social_media_before_bed,1
7,social_media_before_bed,1
7,social_media_before_bed,0
0,social_media_before_bed,0
0,social_media_before_bed,1
0,social_media_before_bed,0
7,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,0
0,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,0
6,social_media_before_bed,1
0,social_media_before_bed,1
10,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,0
6,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,0
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,0
8,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
8,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,1
7,social_media_before_bed,0
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,0
1,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,1
6,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,0
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
6,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,1
1,social_media_before_bed,0
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
8,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,0
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,0
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
6,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
6,social_media_before_bed,1
6,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,0
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
1,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,0
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
9,social_media_before_bed,1
8,social_media_before_bed,0
0,social_media_before_bed,1
6,social_media_before_bed,1
0,social_media_before_bed,1
8,social_media_before_bed,0
0,social_media_before_bed,0
7,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
4,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,0
5,social_media_before_bed,1
0,social_media_before_bed,1
0,social_media_before_bed,0
2,social_media_before_bed,1
0,nervous_anxious,1
0,nervous_anxious,1
0,nervous_anxious,1
0,nervous_anxious,1
0,nervous_anxious,1
11,nervous_anxious,1
6,nervous_anxious,3
0,nervous_anxious,4
0,nervous_anxious,3
0,nervous_anxious,5
0,nervous_anxious,2
0,nervous_anxious,5
0,nervous_anxious,5
0,nervous_anxious,1
0,nervous_anxious,2
0,nervous_anxious,3
0,nervous_anxious,4
0,nervous_anxious,5
0,nervous_anxious,3
0,nervous_anxious,2
0,nervous_anxious,2
0,nervous_anxious,4
0,nervous_anxious,4
0,nervous_anxious,1
0,nervous_anxious,4
0,nervous_anxious,1
0,nervous_anxious,3
0,nervous_anxious,3
0,nervous_anxious,4
0,nervous_anxious,3
0,nervous_anxious,3
0,nervous_anxious,3
0,nervous_anxious,2
0,nervous_anxious,5
0,nervous_anxious,5
7,nervous_anxious,1
7,nervous_anxious,1
0,nervous_anxious,3
0,nervous_anxious,1
0,nervous_anxious,2
0,nervous_anxious,2
0,nervous_anxious,1
0,nervous_anxious,4
0,nervous_anxious,3
0,nervous_anxious,4
0,nervous_anxious,4
0,nervous_anxious,1
0,nervous_anxious,4
0,nervous_anxious,4
0,nervous_anxious,4
0,nervous_anxious,2
0,nervous_anxious,3
0,nervous_anxious,1
0,nervous_anxious,1
0,nervous_anxious,2
0,nervous_anxious,2
0,nervous_anxious,1
1,nervous_anxious,1
0,nervous_anxious,5
0,nervous_anxious,3
0,nervous_anxious,3
0,nervous_anxious,1
0,nervous_anxious,3
0,nervous_anxious,1
7,nervous_anxious,3
0,nervous_anxious,5
0,nervous_anxious,1
0,nervous_anxious,2
0,nervous_anxious,4
0,nervous_anxious,1
0,nervous_anxious,3
0,nervous_anxious,2
0,nervous_anxious,1
0,nervous_anxious,5
0,nervous_anxious,1
0,nervous_anxious,4
0,nervous_anxious,3
0,nervous_anxious,2
0,nervous_anxious,2
0,nervous_anxious,1
0,nervous_anxious,2
0,nervous_anxious,1
0,nervous_anxious,4
0,nervous_anxious,2
0,nervous_anxious,2
0,nervous_anxious,1
7,nervous_anxious,3
0,nervous_anxious,5
0,nervous_anxious,3
0,nervous_anxious,3
0,nervous_anxious,2
0,nervous_anxious,1
0,nervous_anxious,1
0,nervous_anxious,2
0,nervous_anxious,2
0,nervous_anxious,1
0,nervous_anxious,1
0,nervous_anxious,1
12,nervous_anxious,4
0,nervous_anxious,2
8,nervous_anxious,3
0,nervous_anxious,2
0,nervous_anxious,4
0,nervous_anxious,1
0,nervous_anxious,1
0,nervous_anxious,2
0,nervous_anxious,3
0,nervous_anxious,1
7,nervous_anxious,1
0,nervous_anxious,1
7,nervous_anxious,3
0,nervous_anxious,1
0,nervous_anxious,1
0,nervous_anxious,1
0,nervous_anxious,4
0,nervous_anxious,2
0,nervous_anxious,1
0,nervous_anxious,1
0,nervous_anxious,1
0,nervous_anxious,3
0,nervous_anxious,4
6,nervous_anxious,3
0,nervous_anxious,3
0,nervous_anxious,1
0,nervous_anxious,3
0,nervous_anxious,3
0,nervous_anxious,1
7,nervous_anxious,2
0,nervous_anxious,1
0,nervous_anxious,3
0,nervous_anxious,2
0,nervous_anxious,2
0,nervous_anxious,2
0,nervous_anxious,3
0,nervous_anxious,1
7,nervous_anxious,4
0,nervous_anxious,1
0,nervous_anxious,3
7,nervous_anxious,1
0,nervous_anxious,2
0,nervous_anxious,3
0,nervous_anxious,4
0,nervous_anxious,1
6,nervous_anxious,3
0,nervous_anxious,1
0,nervous_anxious,3
0,nervous_anxious,5
0,nervous_anxious,5
0,nervous_anxious,1
0,nervous_anxious,5
0,nervous_anxious,3
0,nervous_anxious,2
0,nervous_anxious,1
7,nervous_anxious,1
0,nervous_anxious,1
0,nervous_anxious,1
0,nervous_anxious,1
